PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
7857,0,3,female,31.5,1,0,71.4,C
7858,0,3,female,32.4,2,0,46.56,C
7859,0,2,male,19.1,2,1,52.15,C
7860,0,3,male,42.6,0,0,2.84,S
7861,0,3,male,22.5,0,1,52.19,C
7862,0,1,female,0.0,0,0,27.04,S
7863,0,2,female,22.1,0,0,24.58,S
7864,1,1,male,26.1,1,0,21.28,S
7865,0,3,male,27.6,1,0,76.37,Q
7866,1,1,male,27.2,1,1,7.81,S
7867,0,1,male,21.0,0,1,67.31,S
7868,0,2,male,19.6,1,2,105.42,C
7869,0,3,male,25.8,0,0,7.37,S
7870,0,2,female,7.0,1,0,312.56,C
7871,1,1,male,2.6,0,0,186.4,S
7872,0,3,male,31.4,0,0,38.84,S
7873,1,3,male,31.6,1,0,12.51,S
7874,1,2,female,42.3,1,0,22.46,C
7875,0,3,female,26.4,0,0,7.47,S
7876,0,3,male,13.3,0,0,5.12,C
7877,1,1,female,2.8,1,0,48.7,S
7878,0,2,male,17.5,0,0,34.69,S
7879,1,3,male,35.9,0,0,33.17,S
7880,0,2,male,50.2,2,0,11.39,S
7881,0,2,male,30.8,0,0,10.71,S
7882,0,3,male,13.0,1,1,183.16,S
7883,0,3,female,17.7,1,0,39.64,S
7884,1,3,female,18.1,0,2,68.47,S
7885,0,1,male,24.3,0,0,19.03,S
7886,1,3,male,45.7,1,1,74.23,S
7887,0,2,male,46.8,0,0,51.26,C
7888,0,3,male,27.6,1,0,17.24,S
7889,0,3,male,32.6,1,0,50.59,C
7890,0,3,male,18.8,0,0,103.94,S
7891,0,2,female,6.1,1,0,9.62,S
7892,0,3,female,55.0,0,0,31.73,S
7893,1,3,male,0.0,0,1,136.03,S
7894,0,3,male,4.3,0,1,68.9,Q
7895,0,1,male,55.1,1,0,38.73,S
7896,1,3,male,30.2,0,0,2.89,C
7897,1,1,male,14.2,1,0,20.86,Q
7898,0,3,male,39.6,0,0,42.08,S
7899,0,3,male,40.8,0,0,21.08,C
7900,1,2,female,11.3,1,0,233.5,C
7901,0,1,male,22.5,1,0,56.0,S
7902,0,2,female,42.3,0,1,8.28,Q
7903,0,3,male,18.6,0,0,26.96,Q
7904,1,1,female,34.0,0,1,19.38,S
7905,0,3,male,49.9,3,2,36.04,S
7906,1,3,male,0.0,0,1,23.66,C
7907,0,2,male,25.2,0,0,10.87,S
7908,1,2,male,33.7,1,1,51.55,S
7909,0,3,male,4.9,2,1,4.51,S
7910,0,3,female,22.6,1,0,30.38,S
7911,1,1,female,44.6,0,0,14.85,S
7912,0,1,male,20.1,1,0,135.89,S
7913,0,3,male,9.2,0,1,14.47,S
7914,0,3,male,45.8,0,0,16.68,S
7915,0,1,female,36.2,0,2,49.12,S
7916,0,1,female,29.0,2,0,5.5,S
7917,1,2,male,28.6,1,0,15.7,S
7918,0,3,female,44.4,0,0,47.62,S
7919,0,2,female,34.1,0,0,1.25,S
7920,0,3,male,39.0,0,1,14.9,S
7921,1,1,male,20.3,0,0,0.33,Q
7922,1,3,female,3.2,2,0,6.51,S
7923,0,3,female,38.7,0,1,37.07,S
7924,0,3,male,45.4,0,0,24.4,C
7925,1,2,female,26.9,0,0,6.79,Q
7926,0,3,male,42.4,0,0,3.25,S
7927,1,1,male,25.3,1,0,2.32,S
7928,1,1,male,28.7,0,1,3.57,S
7929,1,2,female,54.5,0,1,4.04,S
7930,0,3,male,25.9,1,0,3.61,S
7931,1,3,male,25.1,0,1,2.27,S
7932,1,3,male,3.8,0,0,47.76,S
7933,0,3,male,39.7,0,0,113.39,S
7934,0,1,female,20.1,1,0,77.51,S
7935,0,3,male,32.1,1,0,12.36,S
7936,0,3,female,25.6,0,1,9.14,S
7937,0,3,female,23.8,2,0,1.96,S
7938,0,3,male,28.4,0,1,6.79,C
7939,0,3,female,29.4,0,1,33.55,S
7940,0,3,male,46.5,2,0,251.16,S
7941,0,3,male,51.3,0,0,78.37,C
7942,1,2,male,39.1,0,0,28.94,S
7943,1,3,female,47.8,1,0,22.03,S
7944,0,3,male,42.0,0,0,6.4,S
7945,0,2,male,36.9,1,1,21.69,S
7946,0,2,female,50.4,0,0,36.14,S
7947,1,2,female,11.7,0,0,36.2,S
7948,1,3,male,20.4,0,0,32.62,S
7949,1,2,male,18.5,0,0,69.5,S
7950,0,2,male,25.8,0,0,28.54,S
7951,1,3,male,39.6,0,0,25.61,S
7952,0,3,male,14.4,0,0,14.6,C
7953,0,1,male,37.0,0,1,7.95,S
7954,0,2,male,21.8,0,1,0.06,S
7955,1,3,female,25.1,0,0,15.55,C
7956,0,3,male,32.8,0,0,40.1,S
7957,1,2,male,53.5,0,0,32.74,S
7958,1,3,male,20.0,1,1,30.24,S
7959,0,1,male,28.9,1,0,59.2,S
7960,0,3,male,14.9,1,0,10.6,C
7961,1,2,male,19.9,0,0,45.4,S
7962,0,1,male,14.8,0,0,37.37,C
7963,0,2,male,33.4,0,0,16.56,S
7964,0,2,male,36.0,1,0,9.86,S
7965,0,3,male,39.6,0,1,33.08,S
7966,0,3,male,19.4,1,1,116.12,S
7967,0,3,male,37.1,1,0,3.18,S
7968,0,2,male,31.6,0,0,122.29,C
7969,0,2,female,29.2,0,1,25.0,S
7970,1,1,female,12.6,0,0,49.52,S
7971,1,1,male,32.1,0,0,65.02,S
7972,1,3,female,32.6,0,0,6.57,S
7973,0,1,female,31.4,1,0,1.84,S
7974,1,3,female,35.6,1,1,5.5,S
7975,0,3,male,39.7,0,1,16.68,S
7976,0,1,female,14.6,0,0,125.45,Q
7977,1,3,female,27.0,1,0,1.75,S
7978,1,1,male,37.2,1,1,100.93,C
7979,1,2,male,26.2,0,0,32.96,S
7980,1,3,female,43.4,1,0,4.32,S
7981,0,3,male,31.3,0,0,6.63,C
7982,0,1,male,2.6,0,0,46.76,S
7983,1,3,female,41.8,2,0,37.51,S
7984,0,1,male,28.4,0,0,7.33,C
7985,0,3,male,5.2,0,0,93.87,S
7986,1,3,male,26.5,0,0,5.7,C
7987,1,3,male,12.2,1,0,28.66,S
7988,0,3,female,40.5,0,1,30.06,S
7989,1,3,male,29.5,1,0,81.76,S
7990,1,1,female,17.1,0,1,0.9,S
7991,1,2,male,41.4,1,0,5.87,S
7992,0,3,male,36.4,0,0,7.49,S
7993,0,1,male,26.7,1,0,2.6,Q
7994,0,3,male,12.6,1,1,39.93,S
7995,0,3,female,18.2,1,1,10.43,C
7996,0,3,male,18.0,2,0,34.38,C
7997,0,3,female,40.5,0,1,61.04,C
7998,0,3,male,6.5,0,0,21.01,C
7999,1,3,male,29.3,1,0,58.59,C
8000,0,3,male,26.5,0,0,60.18,S
8001,1,3,female,44.5,2,0,12.23,C
8002,1,2,male,33.3,1,2,0.63,C
8003,0,3,female,37.5,1,1,4.36,C
8004,1,3,female,22.6,0,0,69.38,S
8005,0,3,male,12.8,1,0,20.79,S
8006,0,2,male,25.4,0,0,73.08,S
8007,1,2,male,40.9,1,0,31.72,S
8008,0,3,female,40.8,0,1,8.8,S
8009,1,3,male,24.0,1,0,49.82,C
8010,0,1,male,17.9,1,0,32.67,S
8011,1,3,male,15.2,0,0,17.34,S
8012,0,3,female,28.1,0,0,3.67,S
8013,1,3,female,31.9,0,0,4.32,S
8014,0,3,female,50.6,0,0,8.36,C
8015,1,1,female,31.7,0,0,44.7,S
8016,1,3,male,38.6,2,2,52.07,S
8017,0,3,male,19.1,0,0,39.87,S
8018,0,3,female,30.6,0,0,16.46,S
8019,0,2,female,32.0,0,0,23.23,C
8020,1,1,male,28.0,1,0,49.45,S
8021,0,3,male,29.7,1,1,43.14,S
8022,1,2,female,31.8,1,0,59.31,C
8023,1,3,male,36.7,0,0,11.04,Q
8024,0,3,male,46.4,0,0,0.18,S
8025,0,3,female,0.0,1,1,12.39,S
8026,0,3,female,45.6,0,0,17.1,S
8027,1,3,male,6.0,0,0,129.27,C
8028,0,3,male,34.3,0,1,9.82,S
8029,0,3,male,63.0,0,1,70.04,C
8030,1,3,female,29.4,0,0,38.97,C
8031,0,3,female,32.5,1,0,7.33,S
8032,1,3,female,25.7,0,0,20.67,C
8033,0,3,male,39.3,0,0,28.55,S
8034,0,2,male,35.1,0,0,16.87,C
8035,1,3,female,20.5,2,0,10.26,S
8036,0,3,male,28.4,0,1,11.66,C
8037,0,3,male,14.3,0,0,35.2,S
8038,1,3,male,28.3,0,0,46.6,S
8039,0,3,male,24.1,0,1,25.32,S
8040,1,3,female,31.9,0,0,113.71,C
8041,1,3,male,20.1,1,0,52.16,S
8042,0,3,female,27.0,0,0,88.94,S
8043,0,3,male,30.1,2,0,25.82,S
8044,1,1,female,31.1,0,0,0.6,S
8045,0,3,female,33.8,1,1,35.87,S
8046,0,3,male,27.6,1,0,68.21,C
8047,1,3,male,19.0,0,0,30.76,S
8048,0,1,male,31.1,0,2,33.56,Q
8049,1,1,male,27.5,0,1,147.51,C
8050,0,3,female,44.3,1,0,18.24,Q
8051,0,1,male,46.1,1,0,64.75,S
8052,0,3,male,10.8,2,0,28.13,S
8053,1,3,male,38.6,0,0,24.92,C
8054,1,3,male,41.4,1,0,6.29,C
8055,1,1,female,11.2,0,2,55.2,S
8056,0,3,male,38.1,0,0,69.33,S
8057,0,3,male,42.5,1,1,22.55,C
8058,0,2,female,16.7,0,1,57.68,C
8059,0,2,male,26.7,0,0,34.81,Q
8060,0,3,female,32.6,0,0,11.91,Q
8061,1,1,male,38.0,1,1,102.93,Q
8062,0,3,male,16.2,0,0,47.73,Q
8063,1,3,male,46.2,1,0,84.26,S
8064,0,3,male,1.6,0,0,13.22,S
8065,1,3,female,48.5,0,0,99.25,C
8066,0,3,male,37.7,0,0,18.14,C
8067,0,1,male,21.3,2,0,0.38,S
8068,0,3,male,42.1,1,1,3.12,C
8069,0,3,male,15.3,0,1,3.74,S
8070,0,3,female,31.6,0,0,9.28,S
8071,0,3,male,33.3,1,0,8.26,S
8072,0,3,female,33.3,0,1,2.39,C
8073,1,3,female,18.2,0,0,90.3,S
8074,1,3,male,23.1,1,0,70.48,S
8075,1,1,female,31.8,1,1,57.56,S
8076,0,3,male,19.8,0,2,26.09,C
8077,0,3,male,33.8,0,0,22.15,Q
8078,0,2,male,21.4,0,0,22.16,S
8079,0,1,male,44.0,0,0,12.14,C
8080,0,3,female,51.9,0,0,37.49,S
8081,0,2,male,25.8,1,0,2.44,Q
8082,0,3,male,42.9,1,1,43.01,S
8083,0,3,male,27.0,1,0,28.85,Q
8084,0,3,female,16.9,1,0,67.83,S
8085,1,3,male,24.0,0,1,144.1,S
8086,1,3,female,31.2,0,0,83.7,C
8087,1,2,male,5.0,0,0,50.91,S
8088,1,1,female,38.8,0,0,22.68,S
8089,0,2,female,31.2,2,0,9.66,S
8090,1,1,female,44.0,0,0,43.73,Q
8091,1,3,male,38.5,1,2,9.01,S
8092,0,3,male,31.7,0,0,0.82,S
8093,0,1,female,25.0,1,0,34.06,S
8094,1,2,male,51.3,0,0,20.04,S
8095,0,3,male,60.4,2,0,83.5,S
8096,1,3,male,25.3,1,1,41.51,S
8097,0,1,male,44.6,1,1,41.68,C
8098,0,3,male,20.1,2,0,62.03,S
8099,0,2,male,21.8,2,1,16.36,C
8100,0,1,male,24.6,2,0,126.97,S
8101,1,1,male,39.6,0,0,10.01,C
8102,1,3,male,15.0,0,0,82.13,S
8103,0,1,male,51.7,0,0,96.69,C
8104,0,1,female,43.1,0,0,1.59,C
8105,1,2,male,39.3,0,0,39.97,S
8106,0,3,male,25.9,4,0,55.36,S
8107,0,1,male,41.6,1,0,123.02,S
8108,0,2,male,0.0,0,0,11.58,S
8109,1,2,male,36.2,0,0,33.01,S
8110,1,1,male,32.2,0,0,59.33,S
8111,0,3,female,3.6,0,0,6.42,S
8112,0,1,male,35.7,0,0,76.69,C
8113,1,1,female,38.3,1,0,20.68,Q
8114,1,3,female,4.0,0,0,40.84,S
8115,0,2,male,13.4,1,0,1.72,S
8116,0,1,male,58.9,1,0,10.09,C
8117,1,2,male,27.4,0,0,26.02,C
8118,0,3,female,43.7,0,0,13.66,S
8119,0,3,female,45.8,0,3,126.65,C
8120,0,3,female,35.5,0,1,63.38,S
8121,0,3,male,44.2,0,0,80.06,Q
8122,1,3,female,0.4,1,0,25.12,S
8123,0,3,female,26.8,0,0,25.67,S
8124,1,3,male,0.0,1,0,65.43,Q
8125,0,2,male,5.6,0,0,19.61,S
8126,0,1,male,22.4,0,0,26.22,S
8127,0,3,male,20.7,0,0,30.08,S
8128,1,3,female,30.6,1,2,37.37,S
8129,1,3,male,29.7,1,2,41.99,S
8130,0,3,male,31.9,0,0,45.67,S
8131,1,3,male,32.4,0,0,23.48,S
8132,0,2,male,34.7,1,0,13.99,Q
8133,1,2,male,16.6,1,0,101.11,Q
8134,0,3,female,19.9,0,0,70.11,S
8135,1,2,male,29.5,1,0,0.14,C
8136,0,3,male,29.7,1,1,28.77,S
8137,0,3,male,14.9,0,0,12.84,S
8138,1,3,male,45.1,2,0,41.17,Q
8139,0,1,male,40.1,2,0,27.94,S
8140,0,3,male,18.0,0,0,0.86,C
8141,0,2,male,27.1,1,1,52.04,S
8142,1,2,male,58.1,0,0,12.88,S
8143,1,3,male,32.2,1,1,12.06,S
8144,0,2,male,35.5,0,0,1.3,C
8145,1,1,female,21.5,0,2,70.49,S
8146,0,2,male,25.6,0,1,34.59,S
8147,0,3,female,51.2,1,0,26.53,S
8148,1,2,male,31.6,0,0,45.06,S
8149,0,3,male,29.0,0,0,16.95,S
8150,0,3,female,30.1,2,2,33.71,S
8151,0,3,male,65.6,0,0,11.47,C
8152,1,3,male,30.6,1,1,2.6,Q
8153,0,2,male,18.4,0,0,32.96,C
8154,1,1,female,20.8,0,2,10.0,S
8155,1,2,male,40.9,0,0,55.46,S
8156,0,2,male,10.0,0,0,24.05,C
8157,1,3,male,36.3,0,1,11.53,Q
8158,0,1,female,19.9,0,0,37.5,C
8159,0,2,male,4.0,1,1,4.96,S
8160,1,3,male,16.3,1,0,57.32,S
8161,1,3,male,30.4,0,0,24.07,S
8162,0,3,female,49.5,0,0,66.99,S
8163,0,3,male,42.8,0,0,5.94,S
8164,0,3,male,25.9,2,0,19.29,S
8165,0,3,female,43.6,0,1,7.94,S
8166,0,2,male,25.0,0,0,2.53,C
8167,0,3,male,9.5,0,0,124.35,S
8168,1,3,female,30.3,1,0,51.88,S
8169,0,1,female,8.9,0,0,15.76,S
8170,0,2,male,41.1,0,0,11.3,C
8171,1,3,male,41.3,0,0,9.14,S
8172,1,3,male,17.7,1,0,1.76,S
8173,0,1,female,32.0,0,0,4.33,Q
8174,0,1,female,31.9,1,1,4.34,S
8175,1,3,male,42.2,0,0,43.9,C
8176,0,3,female,12.6,0,0,36.13,S
8177,0,2,female,38.4,3,0,33.59,Q
8178,1,2,male,11.6,0,0,53.04,S
8179,0,3,male,40.9,0,1,11.57,S
8180,0,2,male,44.9,1,0,16.77,S
8181,0,3,male,20.6,0,1,5.42,Q
8182,0,1,female,47.1,1,0,35.44,S
8183,0,1,female,8.0,0,0,108.07,S
8184,1,1,male,45.4,1,0,79.55,S
8185,0,2,male,50.1,0,0,32.39,S
8186,0,1,male,34.8,0,0,41.38,S
8187,0,1,female,27.3,0,0,194.71,S
8188,1,3,male,34.4,0,2,29.14,S
8189,0,1,male,21.5,0,0,81.79,S
8190,0,3,male,66.7,1,0,27.78,Q
8191,1,2,male,21.8,1,0,1.96,S
8192,0,3,male,48.4,1,0,109.13,S
8193,0,1,female,19.6,0,0,4.75,S
8194,0,2,male,52.4,2,1,48.72,S
8195,0,3,male,58.2,1,0,10.87,S
8196,0,3,male,35.4,1,1,92.52,S
8197,1,3,male,34.0,2,1,8.95,S
8198,0,3,male,16.6,1,0,6.04,S
8199,0,3,male,14.9,0,0,23.1,S
8200,0,3,female,34.2,0,0,27.46,Q
8201,0,3,male,50.4,0,0,68.35,S
8202,0,3,male,22.3,0,1,57.49,C
8203,1,3,male,60.9,0,0,15.92,S
8204,0,3,female,21.5,1,0,19.44,S
8205,1,1,male,33.2,0,0,34.38,C
8206,0,2,female,33.2,1,0,32.08,S
8207,0,3,male,28.6,0,0,79.23,C
8208,0,3,male,1.4,1,0,25.58,S
8209,0,3,male,21.3,0,1,89.59,Q
8210,0,3,female,32.8,0,2,9.18,S
8211,0,2,male,28.7,1,1,80.88,S
8212,1,1,male,38.9,0,0,14.51,S
8213,0,1,male,40.6,0,0,62.28,Q
8214,0,3,male,26.6,1,1,33.33,C
8215,0,3,male,16.5,0,0,83.36,S
8216,0,2,male,51.7,0,1,10.52,S
8217,0,3,male,11.0,0,0,48.36,C
8218,0,1,male,21.7,0,1,75.61,S
8219,0,1,male,18.1,0,0,59.97,S
8220,1,3,male,40.5,1,0,33.39,C
8221,1,2,male,48.4,0,1,45.01,S
8222,0,3,male,27.6,1,1,8.75,S
8223,0,3,male,33.2,1,1,9.76,S
8224,1,3,male,36.0,2,0,12.44,C
8225,0,1,male,55.3,0,0,70.41,S
8226,0,3,male,5.2,0,0,7.33,C
8227,0,3,male,40.4,1,1,14.21,C
8228,0,3,male,35.3,2,0,101.25,Q
8229,0,3,male,24.8,1,0,56.3,S
8230,0,1,male,34.6,0,1,52.84,S
8231,0,1,male,40.4,0,0,24.29,C
8232,0,3,male,38.2,0,0,48.48,S
8233,1,3,male,60.2,0,0,33.36,C
8234,0,2,male,31.8,0,0,2.97,S
8235,0,1,female,30.4,1,0,34.37,S
8236,0,3,male,27.5,2,0,24.08,S
8237,1,2,female,37.7,0,0,4.84,Q
8238,1,1,male,29.6,0,0,16.88,S
8239,1,1,female,30.2,0,1,90.07,S
8240,0,2,male,30.2,0,0,65.12,S
8241,1,3,female,28.1,1,0,98.09,C
8242,1,2,male,21.5,1,0,50.5,S
8243,0,1,male,35.9,1,1,40.05,C
8244,0,1,male,26.0,0,0,6.0,S
8245,0,2,female,38.6,0,1,4.54,S
8246,1,3,female,31.6,1,0,11.33,S
8247,0,1,male,24.6,2,0,15.09,S
8248,0,3,male,51.9,0,0,37.36,S
8249,1,1,male,28.6,2,1,83.92,S
8250,1,1,male,38.7,0,0,88.56,C
8251,1,1,male,20.2,0,0,45.87,S
8252,1,1,female,1.6,1,0,34.12,C
8253,0,3,male,22.1,0,0,11.21,S
8254,1,3,male,0.1,0,0,111.19,S
8255,0,3,male,26.7,0,1,44.48,S
8256,1,1,male,50.6,2,0,30.5,S
8257,0,1,male,17.3,0,0,4.39,S
8258,1,2,male,0.5,0,0,69.92,S
8259,0,3,male,51.0,0,0,17.17,C
8260,1,2,male,23.3,1,0,92.34,S
8261,0,2,male,29.8,0,0,7.38,S
8262,0,2,male,41.0,0,0,1.99,C
8263,1,1,female,37.3,0,0,22.82,C
8264,0,3,male,40.5,0,0,3.26,S
8265,1,3,female,42.6,1,0,2.55,S
8266,0,3,male,5.6,0,0,50.03,C
8267,1,3,male,10.2,2,0,11.9,S
8268,0,3,male,46.4,0,0,40.74,S
8269,0,1,female,19.1,0,1,33.84,S
8270,1,3,female,20.6,0,0,6.07,S
8271,0,1,male,12.3,1,0,19.5,S
8272,0,2,male,24.3,0,0,2.73,S
8273,0,3,female,25.1,2,0,21.9,S
8274,0,3,male,16.9,0,0,8.05,S
8275,0,3,male,15.3,0,0,4.05,S
8276,1,3,male,34.5,1,0,15.25,S
8277,0,1,male,18.7,0,0,0.14,S
8278,0,2,male,21.5,0,0,56.71,Q
8279,0,1,male,0.0,0,2,6.89,S
8280,0,3,male,57.1,1,1,39.32,S
8281,0,3,male,43.2,2,0,71.49,S
8282,1,2,male,23.1,0,0,99.67,S
8283,1,1,male,17.4,0,1,32.62,S
8284,0,3,male,30.2,0,0,62.1,S
8285,0,3,male,29.8,0,0,24.26,Q
8286,1,3,female,12.1,2,1,26.95,C
8287,0,1,female,0.0,0,1,31.65,S
8288,0,3,male,22.6,0,0,44.36,Q
8289,0,3,female,8.1,2,0,44.34,C
8290,0,1,male,32.4,0,0,61.56,C
8291,1,3,male,32.5,0,0,38.38,S
8292,1,3,male,16.4,1,0,85.7,S
8293,0,2,female,22.5,0,1,49.41,S
8294,0,3,female,54.7,1,0,105.78,S
8295,1,3,male,40.9,0,0,55.52,S
8296,1,3,male,23.7,0,0,53.68,S
8297,0,1,male,62.1,1,0,78.76,S
8298,1,3,male,13.2,0,2,42.66,S
8299,0,1,male,18.6,2,0,7.92,S
8300,1,3,male,28.5,1,0,3.46,S
8301,1,3,female,8.6,3,0,15.18,Q
8302,0,1,female,55.1,1,1,67.37,S
8303,1,1,male,32.6,0,1,0.88,S
8304,0,3,male,18.9,0,0,6.5,S
8305,0,2,female,36.3,0,0,4.49,C
8306,0,3,female,32.0,0,0,1.52,S
8307,0,3,male,25.7,0,2,66.49,Q
8308,0,3,male,13.1,0,0,13.12,S
8309,0,3,female,9.9,1,0,52.21,S
8310,0,2,female,60.6,0,0,6.12,S
8311,0,2,male,11.1,0,0,21.03,S
8312,0,3,male,53.8,0,0,4.95,S
8313,0,3,male,18.2,1,0,0.1,S
8314,0,1,male,41.1,0,0,37.99,S
8315,0,3,female,36.5,1,0,26.23,S
8316,0,3,male,39.3,0,0,21.56,S
8317,1,1,female,40.2,0,0,3.28,Q
8318,1,3,male,7.4,0,1,35.49,S
8319,1,3,male,20.5,1,1,60.57,S
8320,0,1,male,10.8,0,0,2.78,S
8321,0,1,female,32.7,0,0,21.34,Q
8322,1,3,female,11.5,0,0,14.93,S
8323,0,3,male,2.3,0,0,88.98,S
8324,0,1,male,26.7,0,0,12.19,C
8325,0,2,female,0.0,0,0,115.5,S
8326,1,2,male,33.6,2,0,70.5,C
8327,0,3,female,12.4,1,0,4.22,S
8328,1,1,male,18.2,1,0,26.21,S
8329,1,1,male,0.0,4,0,41.88,C
8330,0,3,male,53.1,0,0,35.96,S
8331,1,3,female,9.5,1,0,45.48,S
8332,0,3,female,24.9,0,0,22.23,S
8333,1,2,male,4.9,0,0,94.05,Q
8334,0,2,male,18.3,1,0,12.61,S
8335,1,2,male,54.5,2,2,3.95,S
8336,0,3,male,34.2,1,0,152.62,S
8337,1,3,male,19.9,0,0,42.22,S
8338,0,1,female,29.5,1,2,43.06,S
8339,0,2,male,22.2,0,0,68.05,S
8340,1,3,male,28.7,0,0,21.89,S
8341,1,3,male,40.4,1,0,19.53,C
8342,0,3,male,25.4,0,0,119.15,S
8343,0,3,male,33.1,1,0,19.56,S
8344,0,3,female,33.3,0,0,3.27,S
8345,1,3,male,25.4,2,2,14.72,S
8346,1,3,male,19.7,1,2,82.71,Q
8347,1,3,male,22.6,1,0,3.99,S
8348,0,3,female,39.8,0,1,50.45,S
8349,0,3,male,41.0,0,1,12.39,S
8350,1,2,male,14.1,1,0,54.78,S
8351,1,2,female,26.3,0,0,28.91,Q
8352,0,3,female,19.5,0,0,40.49,S
8353,1,3,male,41.2,0,1,11.15,S
8354,0,3,male,23.4,1,0,7.36,Q
8355,0,1,female,60.8,0,2,2.62,S
8356,0,3,male,33.1,1,0,69.85,S
8357,0,1,male,46.5,1,1,49.58,C
8358,0,3,male,15.8,0,0,13.89,C
8359,0,1,male,30.2,1,0,72.54,S
8360,0,1,female,38.6,0,0,71.76,C
8361,1,1,male,15.5,1,0,5.93,S
8362,0,3,male,30.3,0,0,50.03,Q
8363,0,2,female,44.7,0,0,13.83,S
8364,0,1,male,25.4,0,0,25.18,S
8365,0,2,male,18.1,0,0,22.49,S
8366,1,1,male,55.2,0,0,36.67,Q
8367,0,3,male,13.6,0,1,17.06,C
8368,1,2,male,32.2,1,0,3.04,S
8369,0,2,male,20.1,0,0,44.67,C
8370,0,3,male,16.9,1,0,129.33,S
8371,0,3,male,40.4,0,0,44.09,C
8372,0,3,male,27.1,1,0,31.03,C
8373,0,3,male,35.7,0,3,7.15,S
8374,1,3,male,0.0,0,1,39.25,S
8375,0,1,male,37.0,2,1,37.78,C
8376,0,3,male,19.9,0,0,38.57,S
8377,0,3,female,3.7,0,0,89.14,S
8378,0,3,female,56.4,0,0,50.4,S
8379,0,3,male,38.4,0,1,61.19,C
8380,0,3,female,33.2,2,0,15.04,S
8381,0,1,female,47.5,1,1,12.61,Q
8382,0,1,male,33.5,1,1,9.27,S
8383,1,3,male,18.8,0,0,60.27,S
8384,1,3,female,27.6,0,1,47.97,S
8385,0,2,male,20.5,0,0,16.75,C
8386,0,3,male,23.0,2,1,6.08,S
8387,1,3,female,12.4,1,0,75.01,S
8388,0,1,male,16.4,1,0,19.4,S
8389,0,3,male,42.5,0,1,8.42,S
8390,0,3,male,34.6,1,0,6.24,C
8391,0,1,male,23.0,1,1,100.87,S
8392,0,3,male,15.6,1,0,5.58,Q
8393,1,1,female,24.3,0,0,17.83,S
8394,1,3,male,6.4,0,0,40.01,S
8395,1,1,male,31.8,0,0,20.98,S
8396,1,3,male,43.2,0,1,25.96,S
8397,0,2,male,63.1,0,0,64.91,C
8398,0,2,female,14.6,1,0,287.0,S
8399,1,3,male,42.7,0,0,25.19,S
8400,1,1,male,20.1,2,1,19.05,S
8401,0,3,male,14.2,0,1,20.89,S
8402,1,3,male,14.2,0,0,18.42,S
8403,0,3,male,32.0,0,0,25.68,S
8404,0,3,male,17.0,0,0,16.21,S
8405,0,1,male,21.5,1,0,24.84,S
8406,0,1,male,23.8,0,0,116.35,S
8407,0,3,female,19.6,0,0,13.49,S
8408,0,3,male,18.6,0,2,42.21,S
8409,0,2,male,0.0,2,0,26.69,S
8410,0,3,female,31.2,0,0,52.73,S
8411,0,3,female,30.9,1,1,25.57,S
8412,1,3,male,18.8,0,0,7.0,C
8413,0,3,female,35.0,1,1,82.36,Q
8414,0,3,female,49.6,1,0,45.05,C
8415,0,3,male,30.3,0,0,29.85,S
8416,0,3,male,48.6,0,0,71.13,S
8417,1,1,male,61.3,1,1,149.5,S
8418,0,3,male,65.4,0,0,21.06,S
8419,1,3,male,13.4,1,0,17.42,Q
8420,0,3,male,13.4,0,1,56.03,S
8421,0,3,female,23.8,0,0,24.25,C
8422,0,1,male,31.8,1,0,3.59,C
8423,0,3,male,52.2,2,0,17.5,C
8424,0,3,male,38.8,1,0,66.14,S
8425,0,1,male,13.2,0,0,49.06,S
8426,0,2,female,21.4,0,0,79.47,S
8427,0,3,male,29.4,1,0,6.34,S
8428,1,2,male,9.2,1,0,11.18,C
8429,0,2,male,30.2,1,0,9.67,C
8430,0,1,female,13.4,1,0,142.08,S
8431,0,3,male,6.9,0,0,7.4,C
8432,0,3,male,16.7,1,1,36.45,S
8433,0,1,male,35.8,0,1,40.09,C
8434,1,3,female,35.7,0,1,38.59,C
8435,1,3,male,31.4,1,0,47.06,C
8436,0,1,female,43.9,0,0,26.46,Q
8437,0,2,male,42.4,1,0,3.5,S
8438,0,3,male,32.9,1,1,48.32,C
8439,1,3,male,30.9,0,1,13.2,S
8440,0,3,male,31.8,1,1,3.16,C
8441,0,2,female,27.9,0,0,7.44,S
8442,0,1,female,0.0,0,1,13.54,S
8443,1,3,female,45.9,0,1,22.66,C
8444,0,2,male,35.6,1,1,79.02,C
8445,0,3,female,13.0,0,0,30.76,S
8446,1,1,male,50.0,3,1,25.54,S
8447,0,2,female,21.7,0,0,8.49,S
8448,1,3,female,28.5,0,0,128.02,S
8449,0,1,male,44.3,1,0,95.66,S
8450,1,3,female,33.1,0,0,67.73,S
8451,1,1,male,48.7,0,1,15.61,C
8452,0,3,male,25.1,2,0,32.99,S
8453,1,3,male,53.7,0,1,19.7,Q
8454,0,1,male,19.1,1,0,20.63,C
8455,1,3,male,48.4,0,0,2.99,C
8456,0,1,female,0.0,1,0,6.03,Q
8457,1,1,male,14.6,0,0,129.94,S
8458,0,3,male,34.2,1,1,37.67,S
8459,1,3,male,24.4,0,0,0.25,C
8460,0,3,male,29.0,1,2,66.26,C
